TABLE_NAME,COLUMN_NAME,DATA_TYPE
GenUserArchive,DocListAccess,bit
GenUserArchive,EPWriteAccess,int
GenUserArchive,EditableLetterAccess,bit
GenUserArchive,GenUserID,nvarchar
GenUserArchive,LastSessionID,nvarchar
GenUserArchive,LoginID,nvarchar
GenUserArchive,NoteType,nvarchar
GenUserArchive,OrganisationType,nvarchar
GenUserArchive,OwnNotes,bit
GenUserArchive,Password,nvarchar
GenUserArchive,PasswordExpDate,datetime
GenUserArchive,SequenceID,int
GenUserArchive,StartUpPage,nvarchar
GenUserArchive,StudentNotes,bit
GenUserArchive,SubNoteType,nvarchar
GenUserArchive,UserIdIsSpineId,bit
GenUserArchive,UserNumber,int
GenUserArchive,UserPassword,bit
GenUserArchive,UserTypeID,nvarchar
GenUserArchive,WhiteListActive,bit
GenUserArchive,crate_pk,bigint
GenUserArchive,_src_hash,varchar
GenUserLastSession,GenUserID,nvarchar
GenUserLastSession,LastMedicationView,int
GenUserLastSession,crate_pk,bigint
GenUserLastSession,_src_hash,varchar
GenUserPrinter,DeviceName,nvarchar
GenUserPrinter,PrtCurrent,bit
GenUserPrinter,PrtDefault,bit
GenUserPrinter,SequenceID,int
GenUserPrinter,UserID,nvarchar
GenUserPrinter,crate_pk,bigint
GenUserPrinter,_src_hash,varchar
GenUserProgressNoteAllocation,Default,bit
GenUserProgressNoteAllocation,GenUserID,nvarchar
GenUserProgressNoteAllocation,PrgNoteSubTypeID,nvarchar
GenUserProgressNoteAllocation,PrgNoteTypeID,nvarchar
GenUserProgressNoteAllocation,SequenceID,int
GenUserProgressNoteAllocation,ValidateOthers,bit
GenUserProgressNoteAllocation,ValidateOwn,bit
GenUserProgressNoteAllocation,crate_pk,bigint
GenUserProgressNoteAllocation,_src_hash,varchar
genUserRoleBCodes,BCode,varchar
genUserRoleBCodes,Deleted,int
genUserRoleBCodes,UserRoleBCodeID,int
genUserRoleBCodes,UserRoleID,int
genUserRoleBCodes,crate_pk,bigint
genUserRoleBCodes,_src_hash,varchar
GenUserRoles,Deleted,int
GenUserRoles,OrganisationCode,nvarchar
GenUserRoles,RoleProfileId,nvarchar
GenUserRoles,UserNumber,int
GenUserRoles,UserRoleID,int
GenUserRoles,UserTypeID,nvarchar
GenUserRoles,crate_pk,bigint
GenUserRoles,_src_hash,varchar
genUserRolesAoW,AreaOfWorkID,nvarchar
genUserRolesAoW,Deleted,int
genUserRolesAoW,RoleAreaOfWorkID,int
genUserRolesAoW,RoleID,nvarchar
genUserRolesAoW,UserRoleAoWID,int
genUserRolesAoW,UserRoleID,int
genUserRolesAoW,crate_pk,bigint
genUserRolesAoW,_src_hash,varchar
GenUserSecurityQuestion,Answer,nvarchar
GenUserSecurityQuestion,DateUpdated,datetime
GenUserSecurityQuestion,GenSecurityQuestionCode,nvarchar
GenUserSecurityQuestion,GenUserID,nvarchar
GenUserSecurityQuestion,SequenceID,int
GenUserSecurityQuestion,crate_pk,bigint
GenUserSecurityQuestion,_src_hash,varchar
GenUserSessionState,ASPName,nvarchar
GenUserSessionState,DateRecorded,datetime
GenUserSessionState,SessionID,nvarchar
GenUserSessionState,SessionSate,nvarchar
GenUserSessionState,crate_pk,bigint
GenUserSessionState,_src_hash,varchar
GenUserTypeProgressNoteAllocation,Default,bit
GenUserTypeProgressNoteAllocation,PrgNoteSubTypeID,nvarchar
GenUserTypeProgressNoteAllocation,PrgNoteTypeID,nvarchar
GenUserTypeProgressNoteAllocation,SequenceID,int
GenUserTypeProgressNoteAllocation,UserTypeID,nvarchar
GenUserTypeProgressNoteAllocation,ValidateOthers,bit
GenUserTypeProgressNoteAllocation,ValidateOwn,bit
GenUserTypeProgressNoteAllocation,crate_pk,bigint
GenUserTypeProgressNoteAllocation,_src_hash,varchar
GenVolumeContractStatus,Code,nvarchar
GenVolumeContractStatus,CodeDescription,nvarchar
GenVolumeContractStatus,Deleted,bit
GenVolumeContractStatus,IsDefault,bit
GenVolumeContractStatus,crate_pk,bigint
GenVolumeContractStatus,_src_hash,varchar
GenWflActionConfigCode,Code,nvarchar
GenWflActionConfigCode,CodeDescription,nvarchar
GenWflActionConfigCode,Deleted,bit
GenWflActionConfigCode,crate_pk,bigint
GenWflActionConfigCode,_src_hash,varchar
GenWflActionTargetCode,Code,nvarchar
GenWflActionTargetCode,CodeDescription,nvarchar
GenWflActionTargetCode,Deleted,bit
GenWflActionTargetCode,EmailSourceColumn,nvarchar
GenWflActionTargetCode,EmailSourceRecipientIDColumn,nvarchar
GenWflActionTargetCode,EmailSourceTable,nvarchar
GenWflActionTargetCode,crate_pk,bigint
GenWflActionTargetCode,_src_hash,varchar
GenWflActivityConfigCode,Code,nvarchar
GenWflActivityConfigCode,CodeDescription,nvarchar
GenWflActivityConfigCode,Deleted,bit
GenWflActivityConfigCode,DocumentType,nvarchar
GenWflActivityConfigCode,ScheduleActivity,bit
GenWflActivityConfigCode,SequenceID,int
GenWflActivityConfigCode,UserDefinedActivity,bit
GenWflActivityConfigCode,crate_pk,bigint
GenWflActivityConfigCode,_src_hash,varchar
GenWflConditionConfigCode,Code,nvarchar
GenWflConditionConfigCode,CodeDescription,nvarchar
GenWflConditionConfigCode,Deleted,bit
GenWflConditionConfigCode,crate_pk,bigint
GenWflConditionConfigCode,_src_hash,varchar
GoldmineIfcLastUpdated,crate_pk,bigint
GoldmineIfcLastUpdated,_src_hash,varchar
GoldmineIfcReferrer,crate_pk,bigint
GoldmineIfcReferrer,_src_hash,varchar
hideCAMHpatients,crate_pk,bigint
hideCAMHpatients,_src_hash,varchar
IHClientDuplications,crate_pk,bigint
IHClientDuplications,_src_hash,varchar
IHInterfaceConfig,crate_pk,bigint
IHInterfaceConfig,_src_hash,varchar
IHInterfaceLog,crate_pk,bigint
IHInterfaceLog,_src_hash,varchar
IHInterfaceTranslateTable,crate_pk,bigint
IHInterfaceTranslateTable,_src_hash,varchar
ImsBayClosure,BayCode,nvarchar
ImsBayClosure,ClosureDate,datetime
ImsBayClosure,ClosureReason,nvarchar
ImsBayClosure,ReopenDate,datetime
ImsBayClosure,ReopenReason,nvarchar
ImsBayClosure,SequenceID,int
ImsBayClosure,WardCode,nvarchar
ImsBayClosure,crate_pk,bigint
ImsBayClosure,_src_hash,varchar
ImsBed,BayCode,nvarchar
ImsBed,BedCreatedDate,datetime
ImsBed,BedDeletedDate,datetime
ImsBed,BedNumber,int
ImsBed,BedType,nvarchar
ImsBed,CloseFlag,bit
ImsBed,SequenceID,int
ImsBed,Virtual,bit
ImsBed,WardCode,nvarchar
ImsBed,crate_pk,bigint
ImsBed,_src_hash,varchar
ImsBedClosure,BayCode,nvarchar
ImsBedClosure,BedNUmber,int
ImsBedClosure,ClosureDate,datetime
ImsBedClosure,ClosureReason,nvarchar
ImsBedClosure,ReopenDate,datetime
ImsBedClosure,ReopenReason,nvarchar
ImsBedClosure,SequenceID,int
ImsBedClosure,WardCode,nvarchar
ImsBedClosure,crate_pk,bigint
ImsBedClosure,_src_hash,varchar
ImsBedProperty,BayCode,nvarchar
ImsBedProperty,BedNumber,int
ImsBedProperty,PropertyCode,nvarchar
ImsBedProperty,SequenceID,int
ImsBedProperty,WardCode,nvarchar
ImsBedProperty,crate_pk,bigint
ImsBedProperty,_src_hash,varchar
ImsBedType,Code,nvarchar
ImsBedType,CodeDescription,nvarchar
ImsBedType,Deleted,bit
ImsBedType,Gender,char
ImsBedType,crate_pk,bigint
ImsBedType,_src_hash,varchar
ImsBedViewConfigDataItems,Code,nvarchar
ImsBedViewConfigDataItems,DataOrder,int
ImsBedViewConfigDataItems,HyperLink,nvarchar
ImsBedViewConfigDataItems,Title,nvarchar
ImsBedViewConfigDataItems,Type,int
ImsBedViewConfigDataItems,crate_pk,bigint
ImsBedViewConfigDataItems,_src_hash,varchar
ImsBedViewConfigDataItemsRoles,Code,nvarchar
ImsBedViewConfigDataItemsRoles,Type,int
ImsBedViewConfigDataItemsRoles,UserTypeID,nvarchar
ImsBedViewConfigDataItemsRoles,crate_pk,bigint
ImsBedViewConfigDataItemsRoles,_src_hash,varchar
ImsBedViewConfigDataSet,Code,nvarchar
ImsBedViewConfigDataSet,CodeDescription,nvarchar
ImsBedViewConfigDataSet,crate_pk,bigint
ImsBedViewConfigDataSet,_src_hash,varchar
ImsClosureReason,Code,nvarchar
ImsClosureReason,CodeDescription,nvarchar
ImsClosureReason,Deleted,bit
ImsClosureReason,NationalCode,nvarchar
ImsClosureReason,crate_pk,bigint
ImsClosureReason,_src_hash,varchar
ImsDischargeAwaitedReason,AttributableTo,nvarchar
ImsDischargeAwaitedReason,Code,nvarchar
ImsDischargeAwaitedReason,CodeDescription,nvarchar
ImsDischargeAwaitedReason,Deleted,bit
ImsDischargeAwaitedReason,NationalCode,nvarchar
ImsDischargeAwaitedReason,crate_pk,bigint
ImsDischargeAwaitedReason,_src_hash,varchar
ImsDischargeAwaitedReasonAttributableTo,Code,nvarchar
ImsDischargeAwaitedReasonAttributableTo,CodeDescription,nvarchar
ImsDischargeAwaitedReasonAttributableTo,Deleted,bit
ImsDischargeAwaitedReasonAttributableTo,NationalCode,nvarchar
ImsDischargeAwaitedReasonAttributableTo,crate_pk,bigint
ImsDischargeAwaitedReasonAttributableTo,_src_hash,varchar
ImsPlannedEvent,crate_pk,bigint
ImsPlannedEvent,_src_hash,varchar
ImsPlannedEventApproval,ApprovalDate,datetime
ImsPlannedEventApproval,ApprovedBy,nvarchar
ImsPlannedEventApproval,CreatedOnDischarge,bit
ImsPlannedEventApproval,EventSeqID,int
ImsPlannedEventApproval,EventType,nvarchar
ImsPlannedEventApproval,SequenceID,int
ImsPlannedEventApproval,WithdrawnBy,nvarchar
ImsPlannedEventApproval,WithdrawnDate,datetime
ImsPlannedEventApproval,crate_pk,bigint
ImsPlannedEventApproval,_src_hash,varchar
ImsPlannedEventLeave,crate_pk,bigint
ImsPlannedEventLeave,_src_hash,varchar
ImsProperty,Code,nvarchar
ImsProperty,CodeDescription,nvarchar
ImsProperty,Deleted,bit
ImsProperty,crate_pk,bigint
ImsProperty,_src_hash,varchar
ImsReferralReason,Code,nvarchar
ImsReferralReason,CodeDescription,nvarchar
ImsReferralReason,Deleted,bit
ImsReferralReason,crate_pk,bigint
ImsReferralReason,_src_hash,varchar
ImsReopenReason,Code,nvarchar
ImsReopenReason,CodeDescription,nvarchar
ImsReopenReason,Deleted,bit
ImsReopenReason,NationalCode,nvarchar
ImsReopenReason,crate_pk,bigint
ImsReopenReason,_src_hash,varchar
ImsWardBedAvailability,AvailableBeds,float
ImsWardBedAvailability,BudgetedBeds,float
ImsWardBedAvailability,EndDate,datetime
ImsWardBedAvailability,RegisteredBeds,float
ImsWardBedAvailability,SequenceID,int
ImsWardBedAvailability,StartDate,datetime
ImsWardBedAvailability,WardCode,nvarchar
ImsWardBedAvailability,crate_pk,bigint
ImsWardBedAvailability,_src_hash,varchar
ImsWardClosure,ClosureDate,datetime
ImsWardClosure,ClosureReason,nvarchar
ImsWardClosure,ReopenDate,datetime
ImsWardClosure,ReopenReason,nvarchar
ImsWardClosure,SequenceID,int
ImsWardClosure,WardCode,nvarchar
ImsWardClosure,crate_pk,bigint
ImsWardClosure,_src_hash,varchar
ImsWardMedicationTimes,Deleted,bit
ImsWardMedicationTimes,ItemPosition,int
ImsWardMedicationTimes,SequenceID,int
ImsWardMedicationTimes,SlotEndTime,datetime
ImsWardMedicationTimes,SlotStartTime,datetime
ImsWardMedicationTimes,WardCode,nvarchar
ImsWardMedicationTimes,crate_pk,bigint
ImsWardMedicationTimes,_src_hash,varchar
ImsWardOperationalPlan,AgeGroupIntended,nvarchar
ImsWardOperationalPlan,BroadPatientGroup,nvarchar
ImsWardOperationalPlan,ClinicalCareIntensity,nvarchar
ImsWardOperationalPlan,Deleted,bit
ImsWardOperationalPlan,EndDateTime,datetime
ImsWardOperationalPlan,Gender,char
ImsWardOperationalPlan,MHMDS_SecurityLevel,nvarchar
ImsWardOperationalPlan,SequenceID,int
ImsWardOperationalPlan,Specialty,nvarchar
ImsWardOperationalPlan,StartDateTime,datetime
ImsWardOperationalPlan,TotalConsultantBeds,int
ImsWardOperationalPlan,Virtual,bit
ImsWardOperationalPlan,WardOperationalPlan,nvarchar
ImsWardOperationalPlan,crate_pk,bigint
ImsWardOperationalPlan,_src_hash,varchar
ImsWardSecurityLevel,Code,nvarchar
ImsWardSecurityLevel,CodeDescription,nvarchar
ImsWardSecurityLevel,Deleted,bit
ImsWardSecurityLevel,NationalCode,nvarchar
ImsWardSecurityLevel,crate_pk,bigint
ImsWardSecurityLevel,_src_hash,varchar
ImsWardSecurityLevel_MHMDS,Code,nvarchar
ImsWardSecurityLevel_MHMDS,CodeDescription,nvarchar
ImsWardSecurityLevel_MHMDS,Deleted,bit
ImsWardSecurityLevel_MHMDS,LockedWard,bit
ImsWardSecurityLevel_MHMDS,NationalCode,nvarchar
ImsWardSecurityLevel_MHMDS,SortOrder,int
ImsWardSecurityLevel_MHMDS,crate_pk,bigint
ImsWardSecurityLevel_MHMDS,_src_hash,varchar
ImsWardStayType,Code,nvarchar
ImsWardStayType,CodeDescription,nvarchar
ImsWardStayType,Deleted,bit
ImsWardStayType,NationalCode,nvarchar
ImsWardStayType,crate_pk,bigint
ImsWardStayType,_src_hash,varchar
Inpatient_Leave,crate_pk,bigint
Inpatient_Leave,_src_hash,varchar
Inpatient_Stay,crate_pk,bigint
Inpatient_Stay,_src_hash,varchar
IPAmsAppointment,Col001,varchar
IPAmsAppointment,Col002,varchar
IPAmsAppointment,Col003,varchar
IPAmsAppointment,Col004,varchar
IPAmsAppointment,Col005,varchar
IPAmsAppointment,Col006,varchar
IPAmsAppointment,Col007,varchar
IPAmsAppointment,Col008,varchar
IPAmsAppointment,Col009,varchar
IPAmsAppointment,Col010,varchar
IPAmsAppointment,Col011,varchar
IPAmsAppointment,Col012,varchar
IPAmsAppointment,Col013,varchar
IPAmsAppointment,Col014,varchar
IPAmsAppointment,Col015,varchar
IPAmsAppointment,Col016,varchar
IPAmsAppointment,Col017,varchar
IPAmsAppointment,crate_pk,bigint
IPAmsAppointment,_src_hash,varchar
IPAmsAppointmentContact,Col001,varchar
IPAmsAppointmentContact,Col002,varchar
IPAmsAppointmentContact,Col003,varchar
IPAmsAppointmentContact,Col004,varchar
IPAmsAppointmentContact,Col005,varchar
IPAmsAppointmentContact,Col006,varchar
IPAmsAppointmentContact,Col007,varchar
IPAmsAppointmentContact,Col008,varchar
IPAmsAppointmentContact,Col009,varchar
IPAmsAppointmentContact,Col010,varchar
IPAmsAppointmentContact,Col011,varchar
IPAmsAppointmentContact,Col012,varchar
IPAmsAppointmentContact,Col013,varchar
IPAmsAppointmentContact,Col014,varchar
IPAmsAppointmentContact,crate_pk,bigint
IPAmsAppointmentContact,_src_hash,varchar
IPAmsAppointmentContactActivity,Col001,varchar
IPAmsAppointmentContactActivity,Col002,varchar
IPAmsAppointmentContactActivity,Col003,varchar
IPAmsAppointmentContactActivity,Col004,varchar
IPAmsAppointmentContactActivity,Col005,varchar
IPAmsAppointmentContactActivity,Col006,varchar
IPAmsAppointmentContactActivity,Col007,varchar
IPAmsAppointmentContactActivity,crate_pk,bigint
IPAmsAppointmentContactActivity,_src_hash,varchar
IPAmsAppointmentOtherHCP,Col001,varchar
IPAmsAppointmentOtherHCP,Col002,varchar
IPAmsAppointmentOtherHCP,Col003,varchar
IPAmsAppointmentOtherHCP,crate_pk,bigint
IPAmsAppointmentOtherHCP,_src_hash,varchar
IPAmsReferral,Col001,varchar
IPAmsReferral,Col002,varchar
IPAmsReferral,Col003,varchar
IPAmsReferral,Col004,varchar
IPAmsReferral,Col005,varchar
IPAmsReferral,Col006,varchar
IPAmsReferral,Col007,varchar
IPAmsReferral,Col008,varchar
IPAmsReferral,Col009,varchar
IPAmsReferral,Col010,varchar
IPAmsReferral,Col011,varchar
IPAmsReferral,Col012,varchar
IPAmsReferral,Col013,varchar
IPAmsReferral,Col014,varchar
IPAmsReferral,Col015,varchar
IPAmsReferral,Col016,varchar
IPAmsReferral,Col017,varchar
IPAmsReferral,crate_pk,bigint
IPAmsReferral,_src_hash,varchar
ITKMappingAddressType,AddressType,nvarchar
ITKMappingAddressType,Code,nvarchar
ITKMappingAddressType,RiODefaultInbound,bit
ITKMappingAddressType,RiODefaultOutbound,bit
ITKMappingAddressType,crate_pk,bigint
ITKMappingAddressType,_src_hash,varchar
ITKMappingAmsAppointmentType,AmsAppointmentTypeCode,nvarchar
ITKMappingAmsAppointmentType,Code,nvarchar
ITKMappingAmsAppointmentType,RiODefaultInbound,bit
ITKMappingAmsAppointmentType,RiODefaultOutbound,bit
ITKMappingAmsAppointmentType,crate_pk,bigint
ITKMappingAmsAppointmentType,_src_hash,varchar
ITKMappingAmsOutcome,AmsOutcomeCode,nvarchar
ITKMappingAmsOutcome,Code,nvarchar
ITKMappingAmsOutcome,RiODefaultInbound,bit
ITKMappingAmsOutcome,RiODefaultOutbound,bit
ITKMappingAmsOutcome,crate_pk,bigint
ITKMappingAmsOutcome,_src_hash,varchar
ITKMappingClientContactRelationship,ClientContactRelationshipCode,nvarchar
ITKMappingClientContactRelationship,Code,nvarchar
ITKMappingClientContactRelationship,RiODefaultInbound,bit
ITKMappingClientContactRelationship,RiODefaultOutbound,bit
ITKMappingClientContactRelationship,crate_pk,bigint
ITKMappingClientContactRelationship,_src_hash,varchar
ITKMappingEPSeverity,Code,nvarchar
ITKMappingEPSeverity,RiODefaultInbound,bit
ITKMappingEPSeverity,RiODefaultOutbound,bit
ITKMappingEPSeverity,SeverityID,int
ITKMappingEPSeverity,crate_pk,bigint
ITKMappingEPSeverity,_src_hash,varchar
ITKMappingGenCancellationReason,Code,nvarchar
ITKMappingGenCancellationReason,GenCancellationReasonCode,nvarchar
ITKMappingGenCancellationReason,RiODefaultInbound,bit
ITKMappingGenCancellationReason,RiODefaultOutbound,bit
ITKMappingGenCancellationReason,crate_pk,bigint
ITKMappingGenCancellationReason,_src_hash,varchar
ITKMappingGenEthnicity,Code,nvarchar
ITKMappingGenEthnicity,GenEthnicityCode,nvarchar
ITKMappingGenEthnicity,RiODefaultInbound,bit
ITKMappingGenEthnicity,RiODefaultOutbound,bit
ITKMappingGenEthnicity,crate_pk,bigint
ITKMappingGenEthnicity,_src_hash,varchar
ITKMappingGenGender,Code,nvarchar
ITKMappingGenGender,GenGenderCode,nvarchar
ITKMappingGenGender,RiODefaultInbound,bit
ITKMappingGenGender,RiODefaultOutbound,bit
ITKMappingGenGender,crate_pk,bigint
ITKMappingGenGender,_src_hash,varchar
ITKMappingGenLanguage,Code,nvarchar
ITKMappingGenLanguage,GenLanguageCode,nvarchar
ITKMappingGenLanguage,RiODefaultInbound,bit
ITKMappingGenLanguage,RiODefaultOutbound,bit
ITKMappingGenLanguage,crate_pk,bigint
ITKMappingGenLanguage,_src_hash,varchar
ITKMappingGenLocation,Code,nvarchar
ITKMappingGenLocation,GenLocationCode,nvarchar
ITKMappingGenLocation,RiODefaultInbound,bit
ITKMappingGenLocation,RiODefaultOutbound,bit
ITKMappingGenLocation,crate_pk,bigint
ITKMappingGenLocation,_src_hash,varchar
ITKMappingGenMaritalStatus,Code,nvarchar
ITKMappingGenMaritalStatus,GenMaritalStatusCode,nvarchar
ITKMappingGenMaritalStatus,RiODefaultInbound,bit
ITKMappingGenMaritalStatus,RiODefaultOutbound,bit
ITKMappingGenMaritalStatus,crate_pk,bigint
ITKMappingGenMaritalStatus,_src_hash,varchar
ITKMappingGenReligion,Code,nvarchar
ITKMappingGenReligion,GenReligionCode,nvarchar
ITKMappingGenReligion,RiODefaultInbound,bit
ITKMappingGenReligion,RiODefaultOutbound,bit
ITKMappingGenReligion,crate_pk,bigint
ITKMappingGenReligion,_src_hash,varchar
ITKMappingICD10SNOMED,Code,nvarchar
ITKMappingICD10SNOMED,ICD10Description,nvarchar
ITKMappingICD10SNOMED,RiODefaultInbound,bit
ITKMappingICD10SNOMED,RiODefaultOutbound,bit
ITKMappingICD10SNOMED,SNOMEDCode,nvarchar
ITKMappingICD10SNOMED,SNOMEDDescription,nvarchar
ITKMappingICD10SNOMED,crate_pk,bigint
ITKMappingICD10SNOMED,_src_hash,varchar
ITKMappingImsAdmissionMethod,Code,nvarchar
ITKMappingImsAdmissionMethod,ImsAdmissionMethodCode,nvarchar
ITKMappingImsAdmissionMethod,RiODefaultInbound,bit
ITKMappingImsAdmissionMethod,RiODefaultOutbound,bit
ITKMappingImsAdmissionMethod,crate_pk,bigint
ITKMappingImsAdmissionMethod,_src_hash,varchar
ITKMappingImsAdmissionSource,Code,nvarchar
ITKMappingImsAdmissionSource,ImsAdmissionSourceCode,nvarchar
ITKMappingImsAdmissionSource,RiODefaultInbound,bit
ITKMappingImsAdmissionSource,RiODefaultOutbound,bit
ITKMappingImsAdmissionSource,crate_pk,bigint
ITKMappingImsAdmissionSource,_src_hash,varchar
ITKMappingImsLegalStatus,Code,nvarchar
ITKMappingImsLegalStatus,ImsLegalStatusCode,nvarchar
ITKMappingImsLegalStatus,RiODefaultInbound,bit
ITKMappingImsLegalStatus,RiODefaultOutbound,bit
ITKMappingImsLegalStatus,crate_pk,bigint
ITKMappingImsLegalStatus,_src_hash,varchar
ITKMappingImsPsychiatricPatientStatus,Code,nvarchar
ITKMappingImsPsychiatricPatientStatus,ImsPsychiatricPatientStatusCode,nvarchar
ITKMappingImsPsychiatricPatientStatus,RiODefaultInbound,bit
ITKMappingImsPsychiatricPatientStatus,RiODefaultOutbound,bit
ITKMappingImsPsychiatricPatientStatus,crate_pk,bigint
ITKMappingImsPsychiatricPatientStatus,_src_hash,varchar
ITKMappingMentalCategory,Code,nvarchar
ITKMappingMentalCategory,MentalCategoryCode,nvarchar
ITKMappingMentalCategory,RiODefaultInbound,bit
ITKMappingMentalCategory,RiODefaultOutbound,bit
ITKMappingMentalCategory,crate_pk,bigint
ITKMappingMentalCategory,_src_hash,varchar
ITKMappingNationality,Code,nvarchar
ITKMappingNationality,ITKNationalityDescription,nvarchar
ITKMappingNationality,RIONationality,nvarchar
ITKMappingNationality,RiODefaultInbound,bit
ITKMappingNationality,RiODefaultOutbound,bit
ITKMappingNationality,crate_pk,bigint
ITKMappingNationality,_src_hash,varchar
ITKMessageQueue,Attempts,int
